"date","bus_rkl","rail_lrt_ampang","rail_mrt_kajang","rail_lrt_kj","rail_monorail","rail_mrt_pjy","ron95","ron97","diesel","preciptype","temp","uvindex","holiday","covid"
"2020-04-13",146342.6718507,15916,11881,18998,2732,49672.3705263158,1.25,1.55,1.46,1,83.9,4,0,1
"2020-04-14",146342.6718507,15412,11587,18611,2703,49672.3705263158,1.25,1.55,1.46,0,85.4,9,0,1
"2020-04-15",146342.6718507,14931,11744,18453,2758,49672.3705263158,1.25,1.55,1.46,1,85.2,8,1,1
"2020-04-16",146342.6718507,14662,11568,18041,2648,49672.3705263158,1.25,1.55,1.46,1,83.4,9,0,1
"2020-04-17",146342.6718507,14683,11801,18616,2670,49672.3705263158,1.25,1.55,1.46,0,85,10,0,1
"2020-04-18",146342.6718507,8325,6552,8966,1640,49672.3705263158,1.25,1.55,1.43,1,84.1,10,0,1
"2020-04-19",146342.6718507,6801,5748,7234,1482,49672.3705263158,1.25,1.55,1.43,1,84.9,10,0,1
"2020-04-20",146342.6718507,15538,12437,18884,2848,49672.3705263158,1.25,1.55,1.43,1,85.1,8,0,1
"2020-04-21",146342.6718507,14961,12046,18485,2779,49672.3705263158,1.25,1.55,1.43,1,83.1,7,0,1
"2020-04-22",146342.6718507,14635,11997,18594,2756,49672.3705263158,1.25,1.55,1.43,1,81.4,8,0,1
"2020-04-23",146342.6718507,15360,12412,18908,2861,49672.3705263158,1.25,1.55,1.43,1,79.6,6,0,1
"2020-04-24",146342.6718507,14413,11547,17724,2526,49672.3705263158,1.25,1.55,1.43,1,81.4,9,1,1
"2020-04-25",146342.6718507,8429,6825,9413,1656,49672.3705263158,1.25,1.55,1.4,1,81.2,8,0,1
"2020-04-26",146342.6718507,7012,5888,7455,1504,49672.3705263158,1.25,1.55,1.4,1,80.9,6,1,1
"2020-04-26",146342.6718507,7012,5888,7455,1504,49672.3705263158,1.25,1.55,1.4,1,80.9,6,1,1
"2020-04-27",146342.6718507,15923,12942,19756,2922,49672.3705263158,1.25,1.55,1.4,1,82.1,6,0,1
"2020-04-28",146342.6718507,15671,12682,19402,3065,49672.3705263158,1.25,1.55,1.4,1,81.5,6,0,1
"2020-04-29",146342.6718507,16596,13207,20381,2938,49672.3705263158,1.25,1.55,1.4,1,82.9,5,0,1
"2020-04-30",146342.6718507,16763,13831,21291,3039,49672.3705263158,1.25,1.55,1.4,1,81.7,7,0,1
"2020-05-01",146342.6718507,8492,6656,9313,1522,49672.3705263158,1.25,1.55,1.4,1,80.9,4,1,1
"2020-05-02",146342.6718507,10159,7988,11019,1765,49672.3705263158,1.25,1.55,1.4,0,84.7,7,0,1
"2020-05-03",146342.6718507,8418,7234,9176,1568,49672.3705263158,1.25,1.55,1.4,1,83.8,3,1,1
"2020-05-04",146342.6718507,39175,32976,42714,7434,49672.3705263158,1.25,1.55,1.4,0,85.8,4,0,1
"2020-05-05",146342.6718507,40157,32711,44468,7686,49672.3705263158,1.25,1.55,1.4,0,86.9,7,0,1
"2020-05-06",146342.6718507,42038,34366,46874,7620,49672.3705263158,1.25,1.55,1.4,0,85.6,8,0,1
"2020-05-07",146342.6718507,23228,18374,22738,4848,49672.3705263158,1.25,1.55,1.4,1,84.5,5,1,1
"2020-05-08",146342.6718507,42457,34171,46917,8011,49672.3705263158,1.25,1.55,1.4,0,85.2,7,0,1
"2020-05-09",146342.6718507,27820,21862,27290,5172,49672.3705263158,1.25,1.55,1.4,1,85.2,5,0,1
"2020-05-10",146342.6718507,21943,17436,20718,4464,49672.3705263158,1.25,1.55,1.4,1,84.5,6,1,1
"2020-05-11",146342.6718507,28026,21787,26478,5471,49672.3705263158,1.25,1.55,1.4,0,86.7,3,1,1
"2020-05-12",146342.6718507,48547,40197,55582,8987,49672.3705263158,1.25,1.55,1.4,0,85.8,5,0,1
"2020-05-13",146342.6718507,52390,44149,60345,9599,49672.3705263158,1.25,1.55,1.4,1,83.2,5,0,1
"2020-05-14",146342.6718507,54442,47083,62524,9783,49672.3705263158,1.25,1.55,1.4,1,85.8,6,0,1
"2020-05-15",146342.6718507,53010,44629,61394,9605,49672.3705263158,1.25,1.55,1.4,1,86.1,7,0,1
"2020-05-16",146342.6718507,32504,26401,32324,6579,49672.3705263158,1.31,1.61,1.45,1,85.2,6,0,1
"2020-05-17",146342.6718507,26405,21436,25457,5559,49672.3705263158,1.31,1.61,1.45,1,82.1,4,0,1
"2020-05-18",146342.6718507,57398,48548,66943,10628,49672.3705263158,1.31,1.61,1.45,0,85.4,9,0,1
"2020-05-19",146342.6718507,57100,48790,66892,10867,49672.3705263158,1.31,1.61,1.45,0,87.6,8,0,1
"2020-05-20",146342.6718507,58041,50036,68022,11306,49672.3705263158,1.31,1.61,1.45,1,85.4,4,0,1
"2020-05-21",146342.6718507,58193,49268,66744,11424,49672.3705263158,1.31,1.61,1.45,0,84.8,8,0,1
"2020-05-22",146342.6718507,56323,48418,64837,11121,49672.3705263158,1.31,1.61,1.45,1,83.6,3,1,1
"2020-05-23",146342.6718507,35883,29615,35232,8230,49672.3705263158,1.38,1.68,1.51,1,83.9,3,0,1
"2020-05-24",146342.6718507,23328,21419,24568,5397,49672.3705263158,1.38,1.68,1.51,1,83.1,8,1,1
"2020-05-25",146342.6718507,25645,24584,27148,6341,49672.3705263158,1.38,1.68,1.51,0,85.9,7,1,1
"2020-05-26",146342.6718507,28820,26635,29703,6597,49672.3705263158,1.38,1.68,1.51,1,83.1,6,1,1
"2020-05-27",146342.6718507,54785,49101,64167,11191,49672.3705263158,1.38,1.68,1.51,1,85.2,5,0,1
"2020-05-28",146342.6718507,58453,51036,68611,11934,49672.3705263158,1.38,1.68,1.51,1,84.4,7,0,1
"2020-05-29",146342.6718507,59467,52201,70771,12320,49672.3705263158,1.38,1.68,1.51,1,83,5,0,1
"2020-05-30",146342.6718507,40861,35272,41962,8840,49672.3705263158,1.43,1.73,1.61,1,82.9,7,1,1
"2020-05-31",146342.6718507,31986,28383,31989,7251,49672.3705263158,1.43,1.73,1.61,1,82.1,7,1,1
"2020-06-01",146342.6718507,70434,62570,85064,13790,49672.3705263158,1.43,1.73,1.61,0,83.3,5,1,1
"2020-06-01",146342.6718507,70434,62570,85064,13790,49672.3705263158,1.43,1.73,1.61,0,83.3,5,1,1
"2020-06-02",146342.6718507,70009,62518,85560,13676,49672.3705263158,1.43,1.73,1.61,0,84.5,8,1,1
"2020-06-03",146342.6718507,71051,63301,87332,14053,49672.3705263158,1.43,1.73,1.61,1,84.5,7,0,1
"2020-06-04",146342.6718507,70016,62436,84819,13721,49672.3705263158,1.43,1.73,1.61,1,80.3,4,0,1
"2020-06-05",146342.6718507,71256,63791,86464,13935,49672.3705263158,1.43,1.73,1.61,1,81.1,6,0,1
"2020-06-06",146342.6718507,46361,41060,47600,10650,49672.3705263158,1.48,1.78,1.63,1,81.9,5,0,1
"2020-06-07",146342.6718507,36592,33372,37366,9490,49672.3705263158,1.48,1.78,1.63,0,84.8,5,0,1
"2020-06-08",146342.6718507,38078,33891,38891,9289,49672.3705263158,1.48,1.78,1.63,0,85.6,8,1,1
"2020-06-09",146342.6718507,78599,69691,95250,15425,49672.3705263158,1.48,1.78,1.63,0,86.1,8,0,1
"2020-06-10",146342.6718507,85911,76067,104738,16675,49672.3705263158,1.48,1.78,1.63,0,85.9,6,0,1
"2020-06-11",146342.6718507,86571,76249,105472,17059,49672.3705263158,1.48,1.78,1.63,1,85,4,0,1
"2020-06-12",146342.6718507,85854,76109,105170,17402,49672.3705263158,1.48,1.78,1.63,1,80.7,5,0,1
"2020-06-13",146342.6718507,55758,49343,57448,12314,49672.3705263158,1.56,1.86,1.73,1,80.1,5,0,1
"2020-06-14",146342.6718507,44432,40000,45168,10255,49672.3705263158,1.56,1.86,1.73,0,83.9,7,0,1
"2020-06-15",146342.6718507,91983,83160,113004,17516,49672.3705263158,1.56,1.86,1.73,0,85,5,0,1
"2020-06-16",146342.6718507,92978,84584,116050,17766,49672.3705263158,1.56,1.86,1.73,0,83.6,4,0,1
"2020-06-17",146342.6718507,93790,85961,118125,18226,49672.3705263158,1.56,1.86,1.73,1,82.7,8,0,1
"2020-06-18",146342.6718507,93709,86066,117745,18227,49672.3705263158,1.56,1.86,1.73,1,80.5,5,0,1
"2020-06-19",146342.6718507,92661,79452,116565,18021,49672.3705263158,1.56,1.86,1.73,1,80.4,5,0,1
"2020-06-20",146342.6718507,59646,53485,62853,13233,49672.3705263158,1.59,1.89,1.77,1,79.6,5,0,1
"2020-06-21",146342.6718507,48408,43882,50238,11395,49672.3705263158,1.59,1.89,1.77,1,82.6,8,1,1
"2020-06-22",146342.6718507,95602,87479,116723,18373,49672.3705263158,1.59,1.89,1.77,1,82,6,0,1
"2020-06-23",146342.6718507,96965,89422,122889,18731,49672.3705263158,1.59,1.89,1.77,1,83.1,5,0,1
"2020-06-24",146342.6718507,98252,90815,124997,18853,49672.3705263158,1.59,1.89,1.77,1,82.7,4,0,1
"2020-06-25",146342.6718507,99679,91001,126033,18819,49672.3705263158,1.59,1.89,1.77,0,84.3,9,0,1
"2020-06-26",146342.6718507,100834,92973,126170,19117,49672.3705263158,1.59,1.89,1.77,1,81.5,3,0,1
"2020-06-27",146342.6718507,64585,57046,69439,14509,49672.3705263158,1.69,1.99,1.86,0,84.2,7,0,1
"2020-06-28",146342.6718507,52782,48167,56498,12844,49672.3705263158,1.69,1.99,1.86,0,84.8,7,0,1
"2020-06-29",146342.6718507,101305,93959,128041,19582,49672.3705263158,1.69,1.99,1.86,0,85.6,6,0,1
"2020-06-30",146342.6718507,103419,96207,131756,19907,49672.3705263158,1.69,1.99,1.86,0,84.9,6,0,1
"2020-07-01",146342.6718507,108931,102994,140909,21372,49672.3705263158,1.69,1.99,1.86,1,85.5,4,0,1
"2020-07-02",146342.6718507,108173,102315,140612,21328,49672.3705263158,1.69,1.99,1.86,0,85.9,6,0,1
"2020-07-03",146342.6718507,111362,104176,144362,22291,49672.3705263158,1.69,1.99,1.86,0,83.8,5,0,1
"2020-07-04",146342.6718507,73060,69396,80363,18551,49672.3705263158,1.65,1.95,1.84,0,84.1,5,0,1
"2020-07-05",146342.6718507,60501,58034,65698,16131,49672.3705263158,1.65,1.95,1.84,1,82.6,5,0,1
"2020-07-06",146342.6718507,110965,104290,143500,21945,49672.3705263158,1.65,1.95,1.84,1,81.4,4,0,1
"2020-07-07",146342.6718507,112296,106359,148347,22706,49672.3705263158,1.65,1.95,1.84,1,80,6,1,1
"2020-07-08",146342.6718507,114968,110142,151091,23532,49672.3705263158,1.65,1.95,1.84,1,79.2,5,0,1
"2020-07-09",146342.6718507,113915,108741,149820,22952,49672.3705263158,1.65,1.95,1.84,1,79.2,8,0,1
"2020-07-10",146342.6718507,117243,110907,153366,23806,49672.3705263158,1.65,1.95,1.84,1,80.8,8,0,1
"2020-07-11",146342.6718507,75621,71912,84754,19063,49672.3705263158,1.72,2.02,1.87,1,80.8,6,1,1
"2020-07-12",146342.6718507,63671,60104,70045,16898,49672.3705263158,1.72,2.02,1.87,1,82,8,0,1
"2020-07-13",146342.6718507,114847,108346,150480,22478,49672.3705263158,1.72,2.02,1.87,1,79.1,5,0,1
"2020-07-14",146342.6718507,117030,111106,155055,22366,49672.3705263158,1.72,2.02,1.87,0,82.1,7,0,1
"2020-07-15",146342.6718507,120269,114808,157384,22887,49672.3705263158,1.72,2.02,1.87,0,82.6,8,0,1
"2020-07-16",146342.6718507,119408,113763,155801,22794,49672.3705263158,1.72,2.02,1.87,1,81,7,0,1
"2020-07-17",146342.6718507,124328,117972,162026,23774,49672.3705263158,1.72,2.02,1.87,1,81.3,8,1,1
"2020-07-18",146342.6718507,75319,72806,83514,17859,49672.3705263158,1.72,2.02,1.87,1,81,7,0,1
"2020-07-19",146342.6718507,63245,61514,69202,15651,49672.3705263158,1.72,2.02,1.87,1,82.1,9,0,1
"2020-07-20",146342.6718507,121196,114391,157247,22737,49672.3705263158,1.72,2.02,1.87,0,84.1,8,0,1
"2020-07-21",146342.6718507,121055,115660,160487,22485,49672.3705263158,1.72,2.02,1.87,1,84.1,7,0,1
"2020-07-22",146342.6718507,122706,117000,161319,22691,49672.3705263158,1.72,2.02,1.87,1,79.7,7,1,1
"2020-07-23",146342.6718507,122908,115819,160711,22689,49672.3705263158,1.72,2.02,1.87,1,79.5,7,0,1
"2020-07-24",146342.6718507,128049,119246,162695,24502,49672.3705263158,1.72,2.02,1.87,1,79.7,4,0,1
"2020-07-25",146342.6718507,77662,73189,85028,17681,49672.3705263158,1.68,1.98,1.82,1,81.3,8,0,1
"2020-07-26",146342.6718507,64106,58786,68248,15301,49672.3705263158,1.68,1.98,1.82,1,83.3,8,0,1
"2020-07-27",146342.6718507,122609,115390,157741,22929,49672.3705263158,1.68,1.98,1.82,1,82.1,5,0,1
"2020-07-28",146342.6718507,123520,116920,161577,22994,49672.3705263158,1.68,1.98,1.82,1,81.3,4,0,1
"2020-07-29",146342.6718507,123754,117389,158198,23064,49672.3705263158,1.68,1.98,1.82,0,82,6,0,1
"2020-07-30",146342.6718507,109217,104478,136290,22334,49672.3705263158,1.68,1.98,1.82,0,85.3,9,1,1
"2020-07-30",146342.6718507,109217,104478,136290,22334,49672.3705263158,1.68,1.98,1.82,0,85.3,9,1,1
"2020-07-31",146342.6718507,54012,55915,61388,15125,49672.3705263158,1.68,1.98,1.82,1,80.6,6,1,1
"2020-08-01",146342.6718507,61187,61698,66765,16803,49672.3705263158,1.68,1.98,1.83,0,83.8,7,1,1
"2020-08-02",146342.6718507,58237,56090,61263,14120,49672.3705263158,1.68,1.98,1.83,1,83.7,6,1,1
"2020-08-03",146342.6718507,110211,105884,139813,21461,49672.3705263158,1.68,1.98,1.83,0,84.7,7,0,1
"2020-08-04",146342.6718507,118794,114190,155140,22563,49672.3705263158,1.68,1.98,1.83,1,83.2,6,0,1
"2020-08-05",146342.6718507,123331,119020,161414,23307,49672.3705263158,1.68,1.98,1.83,0,85.3,6,0,1
"2020-08-06",146342.6718507,123243,117903,161256,23307,49672.3705263158,1.68,1.98,1.83,0,86,5,0,1
"2020-08-07",146342.6718507,126595,121010,165122,24578,49672.3705263158,1.68,1.98,1.83,0,86.9,6,0,1
"2020-08-08",146342.6718507,77945,73648,85814,18193,49672.3705263158,1.63,1.93,1.79,0,87.1,7,0,1
"2020-08-09",146342.6718507,64446,60243,69048,15575,49672.3705263158,1.63,1.93,1.79,0,85.4,6,0,1
"2020-08-10",146342.6718507,124017,117905,161067,23847,49672.3705263158,1.63,1.93,1.79,0,86.2,6,0,1
"2020-08-11",146342.6718507,124860,120267,164993,23835,49672.3705263158,1.63,1.93,1.79,0,84.8,5,0,1
"2020-08-12",146342.6718507,126395,121320,166937,23811,49672.3705263158,1.63,1.93,1.79,1,81.5,5,0,1
"2020-08-13",146342.6718507,126375,121238,166383,23967,49672.3705263158,1.63,1.93,1.79,1,84.1,8,0,1
"2020-08-14",146342.6718507,129716,123906,170115,25558,49672.3705263158,1.63,1.93,1.79,1,83.1,6,0,1
"2020-08-15",146342.6718507,77410,75722,85256,17620,49672.3705263158,1.68,1.98,1.82,1,83.1,9,0,1
"2020-08-16",146342.6718507,62279,59551,66668,14740,49672.3705263158,1.68,1.98,1.82,1,81.3,7,0,1
"2020-08-17",146342.6718507,126989,121288,167960,24111,49672.3705263158,1.68,1.98,1.82,1,81.9,7,0,1
"2020-08-18",146342.6718507,127413,121978,170030,24179,49672.3705263158,1.68,1.98,1.82,0,83,5,0,1
"2020-08-19",146342.6718507,131501,126388,174411,24575,49672.3705263158,1.68,1.98,1.82,1,80.6,6,0,1
"2020-08-20",146342.6718507,69219,68061,76953,16269,49672.3705263158,1.68,1.98,1.82,0,83.4,7,1,1
"2020-08-21",146342.6718507,117965,113578,154042,23864,49672.3705263158,1.68,1.98,1.82,0,85.8,7,0,1
"2020-08-22",146342.6718507,77750,73510,84974,17326,49672.3705263158,1.71,2.01,1.8,0,84,7,0,1
"2020-08-23",146342.6718507,63348,60063,67665,14577,49672.3705263158,1.71,2.01,1.8,1,83,6,0,1
"2020-08-24",146342.6718507,123572,119286,164036,23330,49672.3705263158,1.71,2.01,1.8,0,84.2,8,0,1
"2020-08-25",146342.6718507,129303,123720,171040,24149,49672.3705263158,1.71,2.01,1.8,1,84,6,0,1
"2020-08-26",146342.6718507,130181,124877,173481,24284,49672.3705263158,1.71,2.01,1.8,1,82.9,9,0,1
"2020-08-27",146342.6718507,129095,123810,171274,24591,49672.3705263158,1.71,2.01,1.8,1,83.9,9,0,1
"2020-08-28",146342.6718507,135002,128940,175445,25979,49672.3705263158,1.71,2.01,1.8,0,85,8,0,1
"2020-08-29",146342.6718507,83422,79864,89219,18982,49672.3705263158,1.72,2.02,1.78,0,84,6,0,1
"2020-08-30",146342.6718507,73928,71639,81657,21126,49672.3705263158,1.72,2.02,1.78,0,83,8,0,1
"2020-08-31",146342.6718507,74161,70952,77902,18535,49672.3705263158,1.72,2.02,1.78,0,83.8,5,1,1
"2020-09-01",146342.6718507,128470,123792,170073,24505,49672.3705263158,1.72,2.02,1.78,1,84.3,8,0,1
"2020-09-02",146342.6718507,132587,129454,178326,25857,49672.3705263158,1.72,2.02,1.78,1,83,7,0,1
"2020-09-03",146342.6718507,133597,129227,180473,25389,49672.3705263158,1.72,2.02,1.78,1,80.6,6,0,1
"2020-09-04",146342.6718507,137896,134747,184627,27905,49672.3705263158,1.72,2.02,1.78,1,78.8,4,0,1
"2020-09-05",146342.6718507,83979,81262,90992,19748,49672.3705263158,1.71,2.01,1.78,1,81.2,8,0,1
"2020-09-06",146342.6718507,69308,67509,74134,17129,49672.3705263158,1.71,2.01,1.78,1,83.5,9,0,1
"2020-09-07",146342.6718507,132582,129015,174741,25398,49672.3705263158,1.71,2.01,1.78,1,82.4,8,0,1
"2020-09-08",146342.6718507,136666,133073,183520,26245,49672.3705263158,1.71,2.01,1.78,1,83.9,9,0,1
"2020-09-09",146342.6718507,136409,133693,184266,26397,49672.3705263158,1.71,2.01,1.78,1,81.5,9,0,1
"2020-09-10",146342.6718507,138544,134707,186662,28558,49672.3705263158,1.71,2.01,1.78,1,79.7,6,0,1
"2020-09-11",146342.6718507,142576,140466,190510,27819,49672.3705263158,1.71,2.01,1.78,1,81.2,6,0,1
"2020-09-12",146342.6718507,86100,86534,97773,20031,49672.3705263158,1.66,1.96,1.72,1,81.7,9,0,1
"2020-09-13",146342.6718507,69505,69272,77296,17304,49672.3705263158,1.66,1.96,1.72,1,81.1,7,0,1
"2020-09-14",146342.6718507,133324,130435,178008,24152,49672.3705263158,1.66,1.96,1.72,1,79.8,5,0,1
"2020-09-15",146342.6718507,137106,136078,185675,25905,49672.3705263158,1.66,1.96,1.72,1,82.5,10,0,1
"2020-09-16",146342.6718507,72910,77873,85531,18336,49672.3705263158,1.66,1.96,1.72,1,82.1,8,1,1
"2020-09-17",146342.6718507,134286,131411,179667,25155,49672.3705263158,1.66,1.96,1.72,0,83.9,7,0,1
"2020-09-18",146342.6718507,137233,135204,183422,26460,49672.3705263158,1.66,1.96,1.72,0,84.6,9,0,1
"2020-09-19",146342.6718507,83328,82141,94028,18737,49672.3705263158,1.63,1.93,1.67,1,82.8,7,0,1
"2020-09-20",146342.6718507,65541,63906,72941,15357,49672.3705263158,1.63,1.93,1.67,1,82.4,5,0,1
"2020-09-21",146342.6718507,136657,132448,180283,25606,49672.3705263158,1.63,1.93,1.67,1,80.1,7,0,1
"2020-09-22",146342.6718507,138015,135520,185510,25889,49672.3705263158,1.63,1.93,1.67,1,81.3,8,0,1
"2020-09-23",146342.6718507,139484,137016,187352,26082,49672.3705263158,1.63,1.93,1.67,1,79.5,7,0,1
"2020-09-24",146342.6718507,140023,137852,186891,26762,49672.3705263158,1.63,1.93,1.67,1,82.7,6,1,1
"2020-09-25",146342.6718507,142864,139921,189738,28307,49672.3705263158,1.63,1.93,1.67,1,81.5,8,0,1
"2020-09-26",146342.6718507,86709,84726,97440,19987,49672.3705263158,1.68,1.98,1.71,1,80.3,6,0,1
"2020-09-27",146342.6718507,71073,68791,76633,16871,49672.3705263158,1.68,1.98,1.71,1,81,6,0,1
"2020-09-28",146342.6718507,134038,129476,170800,24558,49672.3705263158,1.68,1.98,1.71,0,84.6,8,0,1
"2020-09-29",146342.6718507,134811,130277,173050,24466,49672.3705263158,1.68,1.98,1.71,1,82.6,5,0,1
"2020-09-30",146342.6718507,133629,130861,174116,24536,49672.3705263158,1.68,1.98,1.71,0,84.2,7,0,1
"2020-10-01",146342.6718507,134807,128896,172929,26989,49672.3705263158,1.68,1.98,1.71,1,80.8,5,0,1
"2020-10-02",146342.6718507,134136,126466,168758,25144,49672.3705263158,1.68,1.98,1.71,1,78.4,6,0,1
"2020-10-03",146342.6718507,74818,66230,74841,16269,49672.3705263158,1.71,2.01,1.7,1,81.8,7,1,1
"2020-10-04",146342.6718507,62558,54956,61673,13791,49672.3705263158,1.71,2.01,1.7,0,83.7,7,0,1
"2020-10-05",146342.6718507,128313,120215,160718,24337,49672.3705263158,1.71,2.01,1.7,0,83.2,8,0,1
"2020-10-06",146342.6718507,126062,116984,157660,18710,49672.3705263158,1.71,2.01,1.7,0,82.5,7,0,1
"2020-10-07",146342.6718507,122811,113189,153389,22826,49672.3705263158,1.71,2.01,1.7,1,79.2,4,0,1
"2020-10-08",146342.6718507,123282,113517,152721,23054,49672.3705263158,1.71,2.01,1.7,0,81.9,5,0,1
"2020-10-09",146342.6718507,123751,111851,148645,22888,49672.3705263158,1.71,2.01,1.7,1,83.4,6,1,1
"2020-10-10",146342.6718507,71068,60814,70785,15112,49672.3705263158,1.67,1.97,1.69,1,82.8,7,1,1
"2020-10-11",146342.6718507,57481,49039,56344,12858,49672.3705263158,1.67,1.97,1.69,1,81.5,6,0,1
"2020-10-12",146342.6718507,115239,103304,137404,21159,49672.3705263158,1.67,1.97,1.69,0,83.7,8,0,1
"2020-10-13",146342.6718507,118663,103161,138528,21191,49672.3705263158,1.67,1.97,1.69,1,83.7,4,0,1
"2020-10-14",146342.6718507,81699,69635,96630,15267,49672.3705263158,1.67,1.97,1.69,1,82.7,6,0,1
"2020-10-15",146342.6718507,83391,70049,97353,15524,49672.3705263158,1.67,1.97,1.69,0,83.4,8,0,1
"2020-10-16",146342.6718507,83786,70042,97334,15500,49672.3705263158,1.67,1.97,1.69,1,84.7,6,0,1
"2020-10-17",146342.6718507,49386,38646,47698,10131,49672.3705263158,1.68,1.98,1.74,0,86,8,0,1
"2020-10-18",146342.6718507,36586,28543,34071,8333,49672.3705263158,1.68,1.98,1.74,0,85.8,5,0,1
"2020-10-19",146342.6718507,81524,70699,97737,15456,49672.3705263158,1.68,1.98,1.74,0,85,5,0,1
"2020-10-20",146342.6718507,82593,70832,96877,15527,49672.3705263158,1.68,1.98,1.74,1,83.5,6,0,1
"2020-10-21",146342.6718507,83490,71121,97229,15857,49672.3705263158,1.68,1.98,1.74,0,82.7,8,0,1
"2020-10-22",146342.6718507,67202,53837,73092,13375,49672.3705263158,1.68,1.98,1.74,1,80.8,6,0,1
"2020-10-23",146342.6718507,69942,56744,77358,13932,49672.3705263158,1.68,1.98,1.74,0,83.5,5,0,1
"2020-10-24",146342.6718507,49131,38974,48096,10329,49672.3705263158,1.64,1.94,1.74,1,83.9,5,0,1
"2020-10-25",146342.6718507,37763,28935,35756,8834,49672.3705263158,1.64,1.94,1.74,1,82.4,4,0,1
"2020-10-26",146342.6718507,71989,57187,79511,13982,49672.3705263158,1.64,1.94,1.74,0,82.3,5,0,1
"2020-10-27",146342.6718507,72926,58043,80955,14248,49672.3705263158,1.64,1.94,1.74,0,84.4,8,0,1
"2020-10-28",146342.6718507,76130,61186,84457,14685,49672.3705263158,1.64,1.94,1.74,0,85.4,5,0,1
"2020-10-29",146342.6718507,44233,34951,41943,9911,49672.3705263158,1.64,1.94,1.74,1,82.8,5,1,1
"2020-10-30",146342.6718507,75011,61068,83322,14568,49672.3705263158,1.64,1.94,1.74,0,84.3,8,0,1
"2020-10-31",146342.6718507,53066,41704,52252,11388,49672.3705263158,1.64,1.94,1.74,1,82.8,5,0,1
"2020-11-01",146342.6718507,41402,33929,40228,9531,49672.3705263158,1.64,1.94,1.74,1,81.2,4,0,1
"2020-11-02",146342.6718507,78644,65035,88316,15157,49672.3705263158,1.64,1.94,1.74,1,81.6,7,0,1
"2020-11-03",146342.6718507,78766,65475,88945,15522,49672.3705263158,1.64,1.94,1.74,1,81.8,6,0,1
"2020-11-04",146342.6718507,78840,65116,89014,15280,49672.3705263158,1.64,1.94,1.74,1,80.9,4,0,1
"2020-11-05",146342.6718507,78153,64884,88238,15434,49672.3705263158,1.64,1.94,1.74,0,81.7,8,0,1
"2020-11-06",146342.6718507,79037,66579,90294,15727,49672.3705263158,1.64,1.94,1.74,1,81.2,5,1,1
"2020-11-07",146342.6718507,57072,46775,56020,12642,49672.3705263158,1.61,1.91,1.68,1,82,8,0,1
"2020-11-08",146342.6718507,45949,37700,43870,11159,49672.3705263158,1.61,1.91,1.68,1,83,8,0,1
"2020-11-09",146342.6718507,81541,68088,91619,16360,49672.3705263158,1.61,1.91,1.68,1,82.1,4,0,1
"2020-11-10",146342.6718507,81584,68034,92042,16223,49672.3705263158,1.61,1.91,1.68,1,81.4,7,0,1
"2020-11-11",146342.6718507,81804,69018,92763,16339,49672.3705263158,1.61,1.91,1.68,0,83.2,8,1,1
"2020-11-12",146342.6718507,81080,67350,91165,16257,49672.3705263158,1.61,1.91,1.68,0,85.1,9,1,1
"2020-11-13",146342.6718507,80347,67345,89498,15954,49672.3705263158,1.61,1.91,1.68,1,84,9,0,1
"2020-11-14",146342.6718507,48443,40118,47240,11306,49672.3705263158,1.62,1.92,1.74,1,83.6,9,1,1
"2020-11-15",146342.6718507,42257,35535,41270,9984,49672.3705263158,1.62,1.92,1.74,1,82.7,4,1,1
"2020-11-16",146342.6718507,78288,66432,88794,15550,49672.3705263158,1.62,1.92,1.74,1,81.5,7,0,1
"2020-11-17",146342.6718507,79087,66763,90184,15885,49672.3705263158,1.62,1.92,1.74,1,81,5,0,1
"2020-11-18",146342.6718507,80749,67970,92777,15950,49672.3705263158,1.62,1.92,1.74,1,80.9,9,0,1
"2020-11-19",146342.6718507,79877,66957,92021,15561,49672.3705263158,1.62,1.92,1.74,1,80.1,7,0,1
"2020-11-20",146342.6718507,80466,68775,94084,15801,49672.3705263158,1.62,1.92,1.74,1,81,6,0,1
"2020-11-21",146342.6718507,54450,45726,54855,11804,49672.3705263158,1.64,1.94,1.81,1,79.5,6,0,1
"2020-11-22",146342.6718507,45293,38847,44318,10624,49672.3705263158,1.64,1.94,1.81,1,80.6,4,0,1
"2020-11-23",146342.6718507,80996,69356,93486,15830,49672.3705263158,1.64,1.94,1.81,1,79.7,4,0,1
"2020-11-24",146342.6718507,80915,69715,93524,15956,49672.3705263158,1.64,1.94,1.81,1,79.4,7,0,1
"2020-11-25",146342.6718507,81855,69993,95721,15786,49672.3705263158,1.64,1.94,1.81,1,79.5,6,0,1
"2020-11-26",146342.6718507,80543,68850,93655,15612,49672.3705263158,1.64,1.94,1.81,1,80.6,5,0,1
"2020-11-27",146342.6718507,82100,71969,96496,16376,49672.3705263158,1.64,1.94,1.81,1,78.9,5,0,1
"2020-11-28",146342.6718507,58373,49590,59494,12398,49672.3705263158,1.67,1.97,1.85,1,80.7,6,0,1
"2020-11-29",146342.6718507,46208,40222,46539,10734,49672.3705263158,1.67,1.97,1.85,1,81.1,8,0,1
"2020-11-30",146342.6718507,82826,72472,96327,16035,49672.3705263158,1.67,1.97,1.85,1,82.9,6,0,1
"2020-12-01",146342.6718507,84472,74085,98219,16492,49672.3705263158,1.67,1.97,1.85,1,81,5,0,1
